study,site_id,anomaly_count,critical_count,high_count,medium_count,low_count,anomaly_types,type_diversity,anomaly_score,top_anomalies
Study_5,Site 303,4,0,3,1,0,STATISTICAL_OUTLIER,1,0.756,"subjects_with_issues (12.000) is outside IQR bounds [-3.500, 8.500]; missing_pages_count_sum (14.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (49.000) is outside IQR bounds [0.000, 0.000]"
Study_13,Site 589,4,0,3,1,0,STATISTICAL_OUTLIER,1,0.756,"avg_dqi_score (0.167) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]; edrr_open_issues_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_10,Site 40,4,0,3,1,0,STATISTICAL_OUTLIER,1,0.756,"avg_dqi_score (0.170) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; lab_issues_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_1,Site 22,4,0,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"avg_dqi_score is 2.6 standard deviations above the mean (0.198 vs mean 0.045); missing_pages_count_sum is 3.3 standard deviations above the mean (22.000 vs mean 1.797); max_days_page_missing_sum (21.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1244,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,subject_count is 3.3 standard deviations above the mean (96.000 vs mean 17.051); Site has 96 subjects but zero DQI issues detected
Study_21,Site 1332,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"high_risk_count is 3.0 standard deviations above the mean (12.000 vs mean 1.548); subjects_with_issues (12.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum is 2.6 standard deviations above the mean (14.000 vs mean 1.591)"
Study_24,Site 88,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"lab_issues_count_sum (58.000) is outside IQR bounds [0.000, 0.000]; lab_issues represents 100% of all issues (58/58)"
Study_24,Site 2014,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"lab_issues_count_sum (26.000) is outside IQR bounds [0.000, 0.000]; lab_issues represents 100% of all issues (26/26)"
Study_22,Site 1710,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"subject_count (76.000) is outside IQR bounds [-21.500, 46.500]; Site has 76 subjects but zero DQI issues detected"
Study_24,Site 986,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"lab_issues_count_sum (33.000) is outside IQR bounds [0.000, 0.000]; lab_issues represents 100% of all issues (33/33)"
Study_21,Site 157,6,1,1,4,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"subject_count (72.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count is 2.7 standard deviations above the mean (11.000 vs mean 1.548); subjects_with_issues (12.000) is outside IQR bounds [-3.500, 8.500]"
Study_7,Site 354,4,0,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; lab_issues_count_sum (51.000) is outside IQR bounds [0.000, 0.000]; max_days_page_missing_sum (12.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1364,6,1,1,4,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"subject_count (65.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count is 3.0 standard deviations above the mean (12.000 vs mean 1.548); subjects_with_issues (12.000) is outside IQR bounds [-3.500, 8.500]"
Study_21,Site 848,6,1,1,4,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"subject_count (48.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]; subjects_with_issues (9.000) is outside IQR bounds [-3.500, 8.500]"
Study_24,Site 1646,4,0,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"avg_dqi_score (0.154) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]; lab_issues_count_sum (116.000) is outside IQR bounds [0.000, 0.000]"
Study_24,Site 2174,4,0,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"avg_dqi_score (0.177) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]; lab_issues_count_sum (40.000) is outside IQR bounds [0.000, 0.000]"
Study_6,Site 191,6,0,3,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"avg_dqi_score is 2.7 standard deviations above the mean (0.206 vs mean 0.045); missing_pages_count_sum is 3.0 standard deviations above the mean (20.000 vs mean 1.797); max_days_page_missing_sum (168.000) is outside IQR bounds [0.000, 0.000]"
Study_24,Site 469,4,0,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"avg_dqi_score is 2.7 standard deviations above the mean (0.203 vs mean 0.045); lab_issues_count_sum (54.000) is outside IQR bounds [0.000, 0.000]; max_days_page_missing_sum (35.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 113,8,1,2,5,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"subject_count (61.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]; subjects_with_issues (10.000) is outside IQR bounds [-3.500, 8.500]"
Study_24,Site 2179,4,0,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,"missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; lab_issues_count_sum (57.000) is outside IQR bounds [0.000, 0.000]; max_days_page_missing_sum (7.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2029,7,0,5,2,0,STATISTICAL_OUTLIER,1,0.746,"subject_count (49.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]"
Study_24,Site 1648,7,0,5,2,0,STATISTICAL_OUTLIER,1,0.746,"avg_dqi_score (0.148) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (12.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 1342,7,1,3,3,0,STATISTICAL_OUTLIER,1,0.746,"subject_count is 3.0 standard deviations above the mean (89.000 vs mean 17.051); high_risk_count (7.000) is outside IQR bounds [-3.000, 5.000]; subjects_with_issues (11.000) is outside IQR bounds [-3.500, 8.500]"
Study_22,Site 1982,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count (71.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (54.000) is outside IQR bounds [0.000, 0.000]"
Study_2,Site 4,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; uncoded_whodd_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (85.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 339,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_pages_count_sum is 2.7 standard deviations above the mean (18.000 vs mean 1.797); max_days_page_missing_sum (18.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (15.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 866,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum is 2.5 standard deviations above the mean (17.000 vs mean 1.797); max_days_outstanding_sum (6.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 209,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (6.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2026,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count (60.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (81.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 938,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count is 2.6 standard deviations above the mean (78.000 vs mean 17.051); missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (5.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 168,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_23,Site 466,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count (50.000) is outside IQR bounds [-21.500, 46.500]; subjects_with_issues is 3.0 standard deviations above the mean (22.000 vs mean 3.590); inactivated_forms_count_sum (133.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 1930,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (49.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1511,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (31.000) is outside IQR bounds [0.000, 0.000]"
Study_24,Site 520,6,0,4,2,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score is 2.5 standard deviations above the mean (0.194 vs mean 0.045); uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum is 2.7 standard deviations above the mean (18.000 vs mean 1.797)"
Study_22,Site 2051,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (5.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 468,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count (62.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (13.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 524,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (10.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1603,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (15.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 530,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (16.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 349,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (18.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 27,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (14.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1567,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (6.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1598,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1565,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (22.000) is outside IQR bounds [0.000, 0.000]"
Study_8,Site 28,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (69.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 465,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (37.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 29,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (3.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 444,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (17.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 326,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum is 3.2 standard deviations above the mean (191.000 vs mean 12.455)"
Study_22,Site 1918,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (27.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1580,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_page_missing_sum (20.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 557,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (18.000) is outside IQR bounds [0.000, 0.000]"
Study_7,Site 87,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.174) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (16.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1251,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (44.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1198,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (13.000) is outside IQR bounds [0.000, 0.000]"
Study_5,Site 283,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.141) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (4.000) is outside IQR bounds [0.000, 0.000]"
Study_5,Site 308,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.140) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]; inactivated_forms_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 1090,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (20.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1040,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (35.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1084,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (42.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1340,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (37.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1818,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (67.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1894,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (7.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1887,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (7.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1976,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (60.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 453,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count is 2.5 standard deviations above the mean (77.000 vs mean 17.051); missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (66.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 42,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count is 3.3 standard deviations above the mean (96.000 vs mean 17.051); sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1754,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (61.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1854,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (12.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1681,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (5.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1440,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (82.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1750,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (24.000) is outside IQR bounds [0.000, 0.000]"
Study_4,Site 139,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count (53.000) is outside IQR bounds [-21.500, 46.500]; uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (8.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1393,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 933,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count (71.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (4.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1970,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count (59.000) is outside IQR bounds [-21.500, 46.500]; uncoded_meddra_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; max_days_page_missing_sum (14.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1659,6,1,2,3,0,STATISTICAL_OUTLIER,1,0.733,"subject_count (63.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]; missing_visit_count_sum is 4.7 standard deviations above the mean (7.000 vs mean 0.472)"
Study_21,Site 1287,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.193) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (114.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1105,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (20.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1092,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (29.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1734,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (11.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1656,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (68.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1662,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (35.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1114,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (92.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1116,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (76.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1131,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_7,Site 356,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.173) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (7.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (62.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1994,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (13.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (3.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 807,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (52.000) is outside IQR bounds [0.000, 0.000]"
Study_5,Site 18,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (50.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (26.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 191,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subjects_with_issues (11.000) is outside IQR bounds [-3.500, 8.500]; missing_pages_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]; inactivated_forms_count_sum (64.000) is outside IQR bounds [-1.500, 2.500]"
Study_8,Site 425,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score is 2.6 standard deviations above the mean (0.202 vs mean 0.045); missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (17.000) is outside IQR bounds [0.000, 0.000]"
